key_value,flight_number,airline,flight_date,STD,Departure,ARRIVAL,IO
34538,ZE217,이스타항공,2024-08-16,14:50:00,서울/김포,제주,도착
34539,ZE219,이스타항공,2024-08-16,15:45:00,서울/김포,제주,도착
34540,ZE221,이스타항공,2024-08-16,16:50:00,서울/김포,제주,도착
34541,ZE223,이스타항공,2024-08-16,17:05:00,서울/김포,제주,도착
34542,ZE227,이스타항공,2024-08-16,19:20:00,서울/김포,제주,도착
34543,ZE231,이스타항공,2024-08-16,20:35:00,서울/김포,제주,도착
34544,ZE233,이스타항공,2024-08-16,20:55:00,서울/김포,제주,도착
34545,ZE2872,이스타항공,2024-08-16,20:00:00,부산/김해,제주,도착
34546,ZE301,이스타항공,2024-08-16,12:05:00,군산,제주,도착
34547,ZE303,이스타항공,2024-08-16,18:55:00,군산,제주,도착
34548,ZE692,이스타항공,2024-08-16,7:25:00,상하이/푸동,제주,도착
34549,ZE701,이스타항공,2024-08-16,8:50:00,청주,제주,도착
34550,ZE703,이스타항공,2024-08-16,18:10:00,청주,제주,도착
34551,ZE705,이스타항공,2024-08-16,21:40:00,청주,제주,도착
34552,ZE709,이스타항공,2024-08-16,12:40:00,청주,제주,도착
34553,ZE713,이스타항공,2024-08-16,7:40:00,청주,제주,도착
34554,ZE886,이스타항공,2024-08-16,6:05:00,타이페이/타오위안,제주,도착
34555,7C102,제주항공,2024-08-16,8:50:00,제주,서울/김포,도착
34556,7C104,제주항공,2024-08-16,9:55:00,제주,서울/김포,도착
34557,7C106,제주항공,2024-08-16,10:55:00,제주,서울/김포,도착
34558,7C108,제주항공,2024-08-16,11:20:00,제주,서울/김포,도착
34559,7C110,제주항공,2024-08-16,12:00:00,제주,서울/김포,도착
34560,7C112,제주항공,2024-08-16,12:25:00,제주,서울/김포,도착
34561,7C114,제주항공,2024-08-16,12:50:00,제주,서울/김포,도착
34562,7C116,제주항공,2024-08-16,13:00:00,제주,서울/김포,도착
34563,7C118,제주항공,2024-08-16,13:30:00,제주,서울/김포,도착
34564,7C120,제주항공,2024-08-16,14:35:00,제주,서울/김포,도착
34565,7C122,제주항공,2024-08-16,15:10:00,제주,서울/김포,도착
34566,7C124,제주항공,2024-08-16,16:10:00,제주,서울/김포,도착
34567,7C126,제주항공,2024-08-16,17:35:00,제주,서울/김포,도착
34568,7C128,제주항공,2024-08-16,18:30:00,제주,서울/김포,도착
34569,7C130,제주항공,2024-08-16,19:05:00,제주,서울/김포,도착
34570,7C132,제주항공,2024-08-16,19:50:00,제주,서울/김포,도착
34571,7C134,제주항공,2024-08-16,21:10:00,제주,서울/김포,도착
34572,7C136,제주항공,2024-08-16,22:00:00,제주,서울/김포,도착
34573,7C138,제주항공,2024-08-16,22:15:00,제주,서울/김포,도착
34574,7C1381,제주항공,2024-08-16,13:00:00,오사카/간사이,서울/김포,도착
34575,7C1383,제주항공,2024-08-16,18:30:00,오사카/간사이,서울/김포,도착
34576,7C140,제주항공,2024-08-16,22:20:00,제주,서울/김포,도착
34577,7C142,제주항공,2024-08-16,22:30:00,제주,서울/김포,도착
34578,7C207,제주항공,2024-08-16,21:30:00,부산/김해,서울/김포,도착
34579,7C211,제주항공,2024-08-16,8:25:00,부산/김해,서울/김포,도착
34580,BR156,에바항공(장영항공),2024-08-16,12:50:00,타이페이/쑹산,서울/김포,도착
34581,BX8010,에어부산,2024-08-16,17:30:00,제주,서울/김포,도착
34582,BX8012,에어부산,2024-08-16,20:35:00,제주,서울/김포,도착
34583,BX8018,에어부산,2024-08-16,20:50:00,제주,서울/김포,도착
34584,BX8020,에어부산,2024-08-16,18:20:00,제주,서울/김포,도착
34585,BX8022,에어부산,2024-08-16,22:20:00,제주,서울/김포,도착
34586,BX8026,에어부산,2024-08-16,10:15:00,제주,서울/김포,도착
34587,BX8028,에어부산,2024-08-16,14:25:00,제주,서울/김포,도착
34588,BX8040,에어부산,2024-08-16,10:35:00,제주,서울/김포,도착
34589,BX8802,에어부산,2024-08-16,8:05:00,부산/김해,서울/김포,도착
34590,BX8804,에어부산,2024-08-16,9:25:00,부산/김해,서울/김포,도착
34591,BX8806,에어부산,2024-08-16,11:25:00,부산/김해,서울/김포,도착
34592,BX8808,에어부산,2024-08-16,13:25:00,부산/김해,서울/김포,도착
34593,BX8812,에어부산,2024-08-16,14:25:00,부산/김해,서울/김포,도착
34594,BX8816,에어부산,2024-08-16,16:05:00,부산/김해,서울/김포,도착
34595,BX8818,에어부산,2024-08-16,17:00:00,부산/김해,서울/김포,도착
34596,BX8820,에어부산,2024-08-16,18:05:00,부산/김해,서울/김포,도착
34597,BX8822,에어부산,2024-08-16,19:25:00,부산/김해,서울/김포,도착
34598,BX8824,에어부산,2024-08-16,20:25:00,부산/김해,서울/김포,도착
34599,BX8826,에어부산,2024-08-16,21:25:00,부산/김해,서울/김포,도착
34600,CA137,중국국제항공,2024-08-16,13:00:00,베이징/서우두,서울/김포,도착
34601,CZ317,중국남방항공,2024-08-16,12:25:00,베이징/다싱,서울/김포,도착
34602,FM3065,상해항공,2024-08-16,11:00:00,상하이/홍차오,서울/김포,도착
34603,FM823,상해항공,2024-08-16,19:50:00,상하이/홍차오,서울/김포,도착
34604,FM8757,상해항공,2024-08-16,21:30:00,상하이/홍차오,서울/김포,도착
34605,IT662,타이거에어 타이완,2024-08-16,19:45:00,카오슝/가오슝,서울/김포,도착
34606,JL5151,일본항공,2024-08-16,21:25:00,오사카/간사이,서울/김포,도착
34607,JL5235,일본항공,2024-08-16,14:50:00,도쿄/하네다,서울/김포,도착
34608,JL5237,일본항공,2024-08-16,22:05:00,도쿄/하네다,서울/김포,도착
34609,JL5245,일본항공,2024-08-16,11:45:00,도쿄/하네다,서울/김포,도착
34610,JL5247,일본항공,2024-08-16,13:50:00,오사카/간사이,서울/김포,도착
34611,JL91,일본항공,2024-08-16,10:45:00,도쿄/하네다,서울/김포,도착
34612,JL93,일본항공,2024-08-16,18:00:00,도쿄/하네다,서울/김포,도착
34613,JL95,일본항공,2024-08-16,22:00:00,도쿄/하네다,서울/김포,도착
34614,KE1118,대한항공,2024-08-16,8:10:00,제주,서울/김포,도착
34615,KE1142,대한항공,2024-08-16,9:55:00,제주,서울/김포,도착
34616,KE1150,대한항공,2024-08-16,10:10:00,제주,서울/김포,도착
34617,KE1166,대한항공,2024-08-16,11:15:00,제주,서울/김포,도착
34618,KE1174,대한항공,2024-08-16,11:40:00,제주,서울/김포,도착
34619,KE1178,대한항공,2024-08-16,12:05:00,제주,서울/김포,도착
34620,KE1184,대한항공,2024-08-16,12:25:00,제주,서울/김포,도착
34621,KE1188,대한항공,2024-08-16,12:40:00,제주,서울/김포,도착
34622,KE1200,대한항공,2024-08-16,13:35:00,제주,서울/김포,도착
34623,KE1226,대한항공,2024-08-16,14:55:00,제주,서울/김포,도착
34624,KE1238,대한항공,2024-08-16,15:50:00,제주,서울/김포,도착
34625,KE1246,대한항공,2024-08-16,16:10:00,제주,서울/김포,도착
34626,KE1254,대한항공,2024-08-16,17:00:00,제주,서울/김포,도착
34627,KE1264,대한항공,2024-08-16,17:25:00,제주,서울/김포,도착
34628,KE1266,대한항공,2024-08-16,17:40:00,제주,서울/김포,도착
34629,KE1278,대한항공,2024-08-16,18:15:00,제주,서울/김포,도착
